time,open,high,low,close,volume,timestamp
2025-11-01 01:18:00+05:30,110173.0,110173.0,110091.0,110091.0,4781.0,2025-11-01 01:18:00+05:30
2025-11-01 01:19:00+05:30,110094.0,110095.0,110053.5,110061.5,2454.0,2025-11-01 01:19:00+05:30
2025-11-01 01:20:00+05:30,110065.5,110197.5,110065.5,110136.0,4171.0,2025-11-01 01:20:00+05:30
2025-11-01 01:21:00+05:30,110133.5,110183.5,110038.5,110038.5,4235.0,2025-11-01 01:21:00+05:30
2025-11-01 01:22:00+05:30,110039.0,110048.0,109981.0,109981.0,4692.0,2025-11-01 01:22:00+05:30
2025-11-01 01:23:00+05:30,109982.0,110036.0,109981.0,110017.5,3403.0,2025-11-01 01:23:00+05:30
2025-11-01 01:24:00+05:30,110005.5,110073.5,109962.0,109981.0,3277.0,2025-11-01 01:24:00+05:30
2025-11-01 01:25:00+05:30,109977.5,109984.0,109920.0,109984.0,4420.0,2025-11-01 01:25:00+05:30
2025-11-01 01:26:00+05:30,109984.0,109985.0,109920.0,109933.0,1685.0,2025-11-01 01:26:00+05:30
2025-11-01 01:27:00+05:30,109933.0,109949.0,109900.5,109920.5,3200.0,2025-11-01 01:27:00+05:30
2025-11-01 01:28:00+05:30,109920.5,109925.5,109800.5,109830.0,7248.0,2025-11-01 01:28:00+05:30
2025-11-01 01:29:00+05:30,109837.5,109851.5,109765.0,109813.0,6874.0,2025-11-01 01:29:00+05:30
2025-11-01 01:30:00+05:30,109813.0,109813.0,109726.0,109764.5,12205.0,2025-11-01 01:30:00+05:30
2025-11-01 01:31:00+05:30,109765.5,109766.0,109708.5,109719.0,4082.0,2025-11-01 01:31:00+05:30
2025-11-01 01:32:00+05:30,109716.5,109726.0,109666.0,109683.5,7545.0,2025-11-01 01:32:00+05:30
2025-11-01 01:33:00+05:30,109682.5,109682.5,109622.5,109633.5,4804.0,2025-11-01 01:33:00+05:30
2025-11-01 01:34:00+05:30,109634.5,109637.5,109590.0,109611.0,9630.0,2025-11-01 01:34:00+05:30
2025-11-01 01:35:00+05:30,109612.0,109630.0,109531.5,109596.5,8347.0,2025-11-01 01:35:00+05:30
2025-11-01 01:36:00+05:30,109595.5,109671.5,109550.0,109642.0,4777.0,2025-11-01 01:36:00+05:30
2025-11-01 01:37:00+05:30,109646.5,109677.0,109626.5,109670.0,3409.0,2025-11-01 01:37:00+05:30
2025-11-01 01:38:00+05:30,109663.0,109729.0,109663.0,109711.5,5303.0,2025-11-01 01:38:00+05:30
2025-11-01 01:39:00+05:30,109711.5,109711.5,109633.0,109637.5,4273.0,2025-11-01 01:39:00+05:30
2025-11-01 01:40:00+05:30,109652.0,109731.5,109652.0,109725.5,2997.0,2025-11-01 01:40:00+05:30
2025-11-01 01:41:00+05:30,109726.5,109774.5,109714.5,109742.0,2199.0,2025-11-01 01:41:00+05:30
2025-11-01 01:42:00+05:30,109742.0,109806.5,109742.0,109761.5,3886.0,2025-11-01 01:42:00+05:30
2025-11-01 01:43:00+05:30,109765.0,109765.0,109707.0,109710.5,2207.0,2025-11-01 01:43:00+05:30
2025-11-01 01:44:00+05:30,109711.5,109770.5,109687.0,109770.5,4596.0,2025-11-01 01:44:00+05:30
2025-11-01 01:45:00+05:30,109770.5,109800.0,109763.0,109786.0,2300.0,2025-11-01 01:45:00+05:30
2025-11-01 01:46:00+05:30,109794.5,109794.5,109729.5,109730.5,2384.0,2025-11-01 01:46:00+05:30
2025-11-01 01:47:00+05:30,109726.0,109726.0,109711.5,109711.5,2312.0,2025-11-01 01:47:00+05:30
2025-11-01 01:48:00+05:30,109712.5,109725.5,109689.5,109712.0,2622.0,2025-11-01 01:48:00+05:30
2025-11-01 01:49:00+05:30,109710.5,109711.5,109689.5,109711.5,1930.0,2025-11-01 01:49:00+05:30
2025-11-01 01:50:00+05:30,109711.0,109776.5,109710.5,109768.0,1733.0,2025-11-01 01:50:00+05:30
2025-11-01 01:51:00+05:30,109768.0,109806.0,109692.5,109692.5,1820.0,2025-11-01 01:51:00+05:30
2025-11-01 01:52:00+05:30,109689.0,109689.0,109616.0,109626.5,6753.0,2025-11-01 01:52:00+05:30
2025-11-01 01:53:00+05:30,109627.5,109661.5,109626.5,109650.0,1207.0,2025-11-01 01:53:00+05:30
2025-11-01 01:54:00+05:30,109651.0,109679.5,109651.0,109676.0,865.0,2025-11-01 01:54:00+05:30
2025-11-01 01:55:00+05:30,109670.5,109711.5,109668.0,109671.5,960.0,2025-11-01 01:55:00+05:30
2025-11-01 01:56:00+05:30,109670.5,109670.5,109646.0,109646.0,2591.0,2025-11-01 01:56:00+05:30
2025-11-01 01:57:00+05:30,109646.0,109647.0,109620.5,109628.0,2894.0,2025-11-01 01:57:00+05:30
2025-11-01 01:58:00+05:30,109628.0,109651.5,109628.0,109650.0,1796.0,2025-11-01 01:58:00+05:30
2025-11-01 01:59:00+05:30,109651.5,109673.5,109638.5,109671.0,1261.0,2025-11-01 01:59:00+05:30
2025-11-01 02:00:00+05:30,109672.0,109687.5,109600.0,109600.0,2808.0,2025-11-01 02:00:00+05:30
2025-11-01 02:01:00+05:30,109600.0,109601.0,109543.0,109544.5,11535.0,2025-11-01 02:01:00+05:30
2025-11-01 02:02:00+05:30,109544.5,109583.5,109532.0,109574.5,4007.0,2025-11-01 02:02:00+05:30
2025-11-01 02:03:00+05:30,109575.5,109586.5,109470.5,109534.0,7821.0,2025-11-01 02:03:00+05:30
2025-11-01 02:04:00+05:30,109534.5,109555.5,109523.0,109555.5,5084.0,2025-11-01 02:04:00+05:30
2025-11-01 02:05:00+05:30,109547.5,109547.5,109523.0,109532.5,845.0,2025-11-01 02:05:00+05:30
2025-11-01 02:06:00+05:30,109528.5,109529.5,109505.5,109515.5,2147.0,2025-11-01 02:06:00+05:30
2025-11-01 02:07:00+05:30,109515.5,109536.0,109490.5,109536.0,2042.0,2025-11-01 02:07:00+05:30
2025-11-01 02:08:00+05:30,109536.0,109536.0,109506.0,109506.0,1377.0,2025-11-01 02:08:00+05:30
2025-11-01 02:09:00+05:30,109506.0,109520.5,109491.0,109520.5,2164.0,2025-11-01 02:09:00+05:30
2025-11-01 02:10:00+05:30,109542.0,109570.0,109538.5,109538.5,2900.0,2025-11-01 02:10:00+05:30
2025-11-01 02:11:00+05:30,109539.5,109539.5,109496.5,109506.0,1283.0,2025-11-01 02:11:00+05:30
2025-11-01 02:12:00+05:30,109510.0,109527.0,109510.0,109527.0,574.0,2025-11-01 02:12:00+05:30
2025-11-01 02:13:00+05:30,109527.0,109527.0,109481.5,109487.5,1158.0,2025-11-01 02:13:00+05:30
2025-11-01 02:14:00+05:30,109487.5,109518.5,109487.5,109510.5,809.0,2025-11-01 02:14:00+05:30
2025-11-01 02:15:00+05:30,109510.5,109760.0,109500.5,109735.0,9447.0,2025-11-01 02:15:00+05:30
2025-11-01 02:16:00+05:30,109725.0,109740.0,109704.5,109706.5,6504.0,2025-11-01 02:16:00+05:30
2025-11-01 02:17:00+05:30,109706.5,109739.5,109706.0,109737.0,1434.0,2025-11-01 02:17:00+05:30
2025-11-01 02:18:00+05:30,109736.0,109780.0,109717.0,109773.5,2942.0,2025-11-01 02:18:00+05:30
2025-11-01 02:19:00+05:30,109764.0,109765.0,109738.0,109755.0,1497.0,2025-11-01 02:19:00+05:30
2025-11-01 02:20:00+05:30,109754.0,109754.0,109589.0,109600.0,5550.0,2025-11-01 02:20:00+05:30
2025-11-01 02:21:00+05:30,109589.0,109590.0,109498.5,109543.5,4614.0,2025-11-01 02:21:00+05:30
2025-11-01 02:22:00+05:30,109536.0,109536.0,109439.0,109441.0,7963.0,2025-11-01 02:22:00+05:30
2025-11-01 02:23:00+05:30,109442.5,109497.5,109442.5,109481.5,4066.0,2025-11-01 02:23:00+05:30
2025-11-01 02:24:00+05:30,109481.5,109481.5,109451.5,109458.5,2181.0,2025-11-01 02:24:00+05:30
2025-11-01 02:25:00+05:30,109457.5,109464.5,109451.5,109451.5,2796.0,2025-11-01 02:25:00+05:30
2025-11-01 02:26:00+05:30,109451.5,109451.5,109415.0,109416.5,5310.0,2025-11-01 02:26:00+05:30
2025-11-01 02:27:00+05:30,109415.5,109477.5,109415.5,109445.5,1865.0,2025-11-01 02:27:00+05:30
2025-11-01 02:28:00+05:30,109445.5,109477.5,109445.5,109477.5,281.0,2025-11-01 02:28:00+05:30
2025-11-01 02:29:00+05:30,109477.5,109477.5,109446.5,109450.5,579.0,2025-11-01 02:29:00+05:30
2025-11-01 02:30:00+05:30,109465.5,109506.5,109465.5,109502.5,1265.0,2025-11-01 02:30:00+05:30
2025-11-01 02:31:00+05:30,109502.5,109506.0,109496.5,109503.5,1577.0,2025-11-01 02:31:00+05:30
2025-11-01 02:32:00+05:30,109503.5,109511.0,109486.5,109488.5,1329.0,2025-11-01 02:32:00+05:30
2025-11-01 02:33:00+05:30,109481.0,109520.5,109475.5,109501.5,930.0,2025-11-01 02:33:00+05:30
2025-11-01 02:34:00+05:30,109509.0,109566.0,109509.0,109563.5,2635.0,2025-11-01 02:34:00+05:30
2025-11-01 02:35:00+05:30,109563.5,109563.5,109515.0,109519.5,2137.0,2025-11-01 02:35:00+05:30
2025-11-01 02:36:00+05:30,109532.0,109562.0,109532.0,109562.0,1335.0,2025-11-01 02:36:00+05:30
2025-11-01 02:37:00+05:30,109562.0,109574.5,109561.0,109568.0,671.0,2025-11-01 02:37:00+05:30
2025-11-01 02:38:00+05:30,109562.0,109562.0,109520.5,109545.0,1877.0,2025-11-01 02:38:00+05:30
2025-11-01 02:39:00+05:30,109546.0,109561.5,109545.0,109549.0,1355.0,2025-11-01 02:39:00+05:30
2025-11-01 02:40:00+05:30,109550.0,109550.0,109530.0,109530.0,662.0,2025-11-01 02:40:00+05:30
2025-11-01 02:41:00+05:30,109531.0,109531.0,109530.0,109531.0,166.0,2025-11-01 02:41:00+05:30
2025-11-01 02:42:00+05:30,109531.0,109531.0,109499.0,109522.0,998.0,2025-11-01 02:42:00+05:30
2025-11-01 02:43:00+05:30,109521.0,109522.0,109489.0,109489.0,676.0,2025-11-01 02:43:00+05:30
2025-11-01 02:44:00+05:30,109470.0,109470.0,109300.0,109319.0,16360.0,2025-11-01 02:44:00+05:30
2025-11-01 02:45:00+05:30,109319.0,109409.5,109319.0,109390.5,2229.0,2025-11-01 02:45:00+05:30
2025-11-01 02:46:00+05:30,109405.0,109502.5,109405.0,109501.5,2795.0,2025-11-01 02:46:00+05:30
2025-11-01 02:47:00+05:30,109501.5,109502.5,109475.0,109491.0,942.0,2025-11-01 02:47:00+05:30
2025-11-01 02:48:00+05:30,109500.0,109512.0,109487.0,109511.0,1047.0,2025-11-01 02:48:00+05:30
2025-11-01 02:49:00+05:30,109512.0,109512.0,109478.0,109511.0,486.0,2025-11-01 02:49:00+05:30
2025-11-01 02:50:00+05:30,109511.0,109517.0,109495.5,109500.5,2797.0,2025-11-01 02:50:00+05:30
2025-11-01 02:51:00+05:30,109495.5,109561.0,109495.5,109560.0,1181.0,2025-11-01 02:51:00+05:30
2025-11-01 02:52:00+05:30,109561.0,109603.0,109560.0,109602.0,2708.0,2025-11-01 02:52:00+05:30
2025-11-01 02:53:00+05:30,109603.0,109668.0,109588.0,109625.0,3758.0,2025-11-01 02:53:00+05:30
2025-11-01 02:54:00+05:30,109620.5,109628.0,109612.0,109628.0,1125.0,2025-11-01 02:54:00+05:30
2025-11-01 02:55:00+05:30,109622.0,109622.0,109533.5,109534.5,1712.0,2025-11-01 02:55:00+05:30
2025-11-01 02:56:00+05:30,109559.5,109559.5,109549.0,109550.0,557.0,2025-11-01 02:56:00+05:30
2025-11-01 02:57:00+05:30,109546.0,109547.0,109524.5,109524.5,622.0,2025-11-01 02:57:00+05:30
2025-11-01 02:58:00+05:30,109525.5,109525.5,109519.5,109520.0,1573.0,2025-11-01 02:58:00+05:30
2025-11-01 02:59:00+05:30,109520.0,109521.0,109520.0,109521.0,408.0,2025-11-01 02:59:00+05:30
2025-11-01 03:00:00+05:30,109520.0,109536.0,109516.0,109516.0,613.0,2025-11-01 03:00:00+05:30
2025-11-01 03:01:00+05:30,109516.0,109516.0,109421.5,109424.5,2768.0,2025-11-01 03:01:00+05:30
2025-11-01 03:02:00+05:30,109425.5,109491.0,109425.5,109482.5,843.0,2025-11-01 03:02:00+05:30
2025-11-01 03:03:00+05:30,109482.5,109505.0,109473.5,109501.5,190.0,2025-11-01 03:03:00+05:30
2025-11-01 03:04:00+05:30,109489.5,109489.5,109443.0,109443.0,573.0,2025-11-01 03:04:00+05:30
2025-11-01 03:05:00+05:30,109440.0,109517.5,109426.5,109517.5,1206.0,2025-11-01 03:05:00+05:30
2025-11-01 03:06:00+05:30,109522.0,109725.0,109497.0,109725.0,4597.0,2025-11-01 03:06:00+05:30
2025-11-01 03:07:00+05:30,109725.0,109726.0,109667.5,109669.5,2338.0,2025-11-01 03:07:00+05:30
2025-11-01 03:08:00+05:30,109665.5,109705.0,109644.0,109705.0,881.0,2025-11-01 03:08:00+05:30
2025-11-01 03:09:00+05:30,109721.5,109721.5,109676.0,109712.0,1095.0,2025-11-01 03:09:00+05:30
2025-11-01 03:10:00+05:30,109712.0,109712.0,109674.0,109674.0,2711.0,2025-11-01 03:10:00+05:30
2025-11-01 03:11:00+05:30,109667.0,109667.0,109662.0,109663.0,528.0,2025-11-01 03:11:00+05:30
2025-11-01 03:12:00+05:30,109663.0,109663.0,109656.5,109656.5,207.0,2025-11-01 03:12:00+05:30
2025-11-01 03:13:00+05:30,109654.0,109654.0,109630.0,109630.0,392.0,2025-11-01 03:13:00+05:30
2025-11-01 03:14:00+05:30,109600.0,109600.0,109529.5,109529.5,928.0,2025-11-01 03:14:00+05:30
2025-11-01 03:15:00+05:30,109548.0,109554.0,109518.0,109518.0,1420.0,2025-11-01 03:15:00+05:30
2025-11-01 03:16:00+05:30,109516.0,109578.0,109516.0,109578.0,2392.0,2025-11-01 03:16:00+05:30
2025-11-01 03:17:00+05:30,109578.0,109632.0,109578.0,109632.0,265.0,2025-11-01 03:17:00+05:30
2025-11-01 03:18:00+05:30,109632.0,109632.0,109556.0,109556.0,700.0,2025-11-01 03:18:00+05:30
2025-11-01 03:19:00+05:30,109555.0,109576.0,109555.0,109576.0,111.0,2025-11-01 03:19:00+05:30
2025-11-01 03:20:00+05:30,109576.0,109605.0,109576.0,109580.0,536.0,2025-11-01 03:20:00+05:30
2025-11-01 03:21:00+05:30,109574.0,109574.0,109546.5,109547.5,303.0,2025-11-01 03:21:00+05:30
2025-11-01 03:22:00+05:30,109546.5,109579.5,109546.5,109579.5,244.0,2025-11-01 03:22:00+05:30
2025-11-01 03:23:00+05:30,109595.5,109662.5,109575.5,109575.5,1228.0,2025-11-01 03:23:00+05:30
2025-11-01 03:24:00+05:30,109576.5,109576.5,109572.5,109572.5,201.0,2025-11-01 03:24:00+05:30
2025-11-01 03:25:00+05:30,109563.0,109563.0,109531.5,109531.5,386.0,2025-11-01 03:25:00+05:30
2025-11-01 03:26:00+05:30,109531.5,109532.5,109531.0,109531.0,482.0,2025-11-01 03:26:00+05:30
2025-11-01 03:27:00+05:30,109532.0,109554.0,109532.0,109554.0,621.0,2025-11-01 03:27:00+05:30
2025-11-01 03:28:00+05:30,109555.0,109560.5,109555.0,109559.5,225.0,2025-11-01 03:28:00+05:30
2025-11-01 03:29:00+05:30,109559.5,109559.5,109518.5,109540.5,311.0,2025-11-01 03:29:00+05:30
2025-11-01 03:30:00+05:30,109540.5,109540.5,109522.0,109522.0,67.0,2025-11-01 03:30:00+05:30
2025-11-01 03:31:00+05:30,109519.5,109523.0,109495.0,109516.5,880.0,2025-11-01 03:31:00+05:30
2025-11-01 03:32:00+05:30,109515.5,109517.0,109449.0,109517.0,1134.0,2025-11-01 03:32:00+05:30
2025-11-01 03:33:00+05:30,109509.5,109547.0,109508.5,109535.5,253.0,2025-11-01 03:33:00+05:30
2025-11-01 03:34:00+05:30,109518.0,109525.0,109503.0,109503.0,83.0,2025-11-01 03:34:00+05:30
2025-11-01 03:35:00+05:30,109502.0,109541.5,109498.5,109532.0,1165.0,2025-11-01 03:35:00+05:30
2025-11-01 03:36:00+05:30,109532.0,109575.0,109521.5,109557.5,470.0,2025-11-01 03:36:00+05:30
2025-11-01 03:37:00+05:30,109556.5,109584.0,109556.5,109581.5,507.0,2025-11-01 03:37:00+05:30
2025-11-01 03:38:00+05:30,109581.5,109611.0,109581.5,109597.5,820.0,2025-11-01 03:38:00+05:30
2025-11-01 03:39:00+05:30,109583.5,109583.5,109582.5,109583.5,206.0,2025-11-01 03:39:00+05:30
2025-11-01 03:40:00+05:30,109590.5,109655.0,109590.5,109650.5,1033.0,2025-11-01 03:40:00+05:30
2025-11-01 03:41:00+05:30,109649.5,109728.0,109649.5,109690.0,2045.0,2025-11-01 03:41:00+05:30
2025-11-01 03:42:00+05:30,109680.0,109721.5,109680.0,109721.5,1195.0,2025-11-01 03:42:00+05:30
2025-11-01 03:43:00+05:30,109717.5,109726.5,109706.5,109722.5,721.0,2025-11-01 03:43:00+05:30
2025-11-01 03:44:00+05:30,109713.5,109713.5,109679.5,109679.5,898.0,2025-11-01 03:44:00+05:30
2025-11-01 03:45:00+05:30,109680.5,109736.0,109680.5,109736.0,1004.0,2025-11-01 03:45:00+05:30
2025-11-01 03:46:00+05:30,109736.0,109771.5,109726.5,109752.0,3018.0,2025-11-01 03:46:00+05:30
2025-11-01 03:47:00+05:30,109756.5,109781.5,109756.5,109760.5,1996.0,2025-11-01 03:47:00+05:30
2025-11-01 03:48:00+05:30,109760.5,109780.5,109752.5,109780.5,911.0,2025-11-01 03:48:00+05:30
2025-11-01 03:49:00+05:30,109761.5,109769.0,109761.5,109768.0,854.0,2025-11-01 03:49:00+05:30
2025-11-01 03:50:00+05:30,109759.5,109773.5,109758.5,109769.0,278.0,2025-11-01 03:50:00+05:30
2025-11-01 03:51:00+05:30,109769.0,109769.0,109743.5,109743.5,443.0,2025-11-01 03:51:00+05:30
2025-11-01 03:52:00+05:30,109732.5,109732.5,109682.5,109683.5,2404.0,2025-11-01 03:52:00+05:30
2025-11-01 03:53:00+05:30,109681.5,109681.5,109636.5,109640.5,1610.0,2025-11-01 03:53:00+05:30
2025-11-01 03:54:00+05:30,109634.5,109634.5,109557.0,109560.5,1236.0,2025-11-01 03:54:00+05:30
2025-11-01 03:55:00+05:30,109570.0,109604.5,109570.0,109603.5,672.0,2025-11-01 03:55:00+05:30
2025-11-01 03:56:00+05:30,109600.0,109600.0,109572.0,109584.5,444.0,2025-11-01 03:56:00+05:30
